estimator,train,val,test,n_train,n_val,n_test,train_r,train_r2,train_mse,train_rmse,train_mae,val_r,val_r2,val_mse,val_rmse,val_mae,test_r,test_r2,test_mse,test_rmse,test_mae
linear_regression,0.7,0.15,0.15,837,180,180,0.9977200561804802,0.99544531050478,0.0002488091133753569,0.015773684204248444,0.01109834657711603,0.9968641926493115,0.9936803639542756,0.00038342796760047326,0.019581316799451288,0.013630567043800454,0.9976994041408891,0.9954007624770523,0.0002576198376154115,0.016050540103542045,0.011598671372655613
linear_regression,0.6,0.2,0.2,717,240,240,0.9975396307995114,0.9950853150156249,0.00027001944755356087,0.01643226848470901,0.011595768041665731,0.9975169658770426,0.9950002672077227,0.0002867905230002089,0.016934890699387726,0.011661300718908148,0.9977232888535182,0.9954370207687118,0.0002573069042060643,0.0160407887650846,0.01170997955544521
linear_regression,0.7,0.1,0.2,837,120,240,0.9975831978159554,0.9951722365647077,0.0002645170750528939,0.016263980910370433,0.011465743969120628,0.9973928308904745,0.994295829151858,0.0003457108668773701,0.01859330166692753,0.012081581976915612,0.9977439889908369,0.9954859679441523,0.0002545467675620321,0.01595452185313092,0.011549300909353754
