estimator,n_estimators,max_depth,min_samples_leaf,train,val,test,n_train,n_val,n_test,train_r,train_r2,train_mse,train_rmse,train_mae,val_r,val_r2,val_mse,val_rmse,val_mae,test_r,test_r2,test_mse,test_rmse,test_mae
random_forest,500,None,1,0.7,0.15,0.15,837,180,180,0.9998499797253815,0.9996997495801815,1.640178563742177e-05,0.004049911806128841,0.0016457945424137028,0.9984149384371245,0.9967715374205299,0.0001958788190275428,0.013995671438967936,0.006107647466666763,0.9992349857320297,0.9984582949978363,8.635644285092853e-05,0.00929281673395793,0.0032430002111112554
random_forest,500,None,1,0.6,0.2,0.2,717,240,240,0.9998202446145278,0.9996389979554537,1.9833941126232716e-05,0.00445353130967244,0.001905641160390687,0.9988423979453849,0.9975864246571496,0.00013844550571694977,0.011766286827922808,0.00501257840833352,0.9991336200313427,0.9982608358444587,9.807165934484412e-05,0.009903113618698117,0.004334884983333489
random_forest,500,None,1,0.7,0.1,0.2,837,120,240,0.9998385496950839,0.99967584382592,1.7760779743507168e-05,0.004214354012598748,0.0017085946594984274,0.9987231065948746,0.9972572801501703,0.00016622714889320212,0.012892910799862153,0.004956973350000518,0.9992183158725176,0.9984286407942798,8.860911963988846e-05,0.009413241717914635,0.0037287625250002174
