estimator,train,val,test,n_train,n_val,n_test,train_r,train_r2,train_mse,train_rmse,train_mae,val_r,val_r2,val_mse,val_rmse,val_mae,test_r,test_r2,test_mse,test_rmse,test_mae
linear_regression,0.7,0.15,0.15,837,180,180,0.7924308766252846,0.6279466942291165,0.0203241633122026,0.1425628398714146,0.11132559401861393,0.7780034656939042,0.5908654875849344,0.024823203968629567,0.15755381292951803,0.12506998868003857,0.8055120396519557,0.6480057922204185,0.019716461738993725,0.14041531874761287,0.11671339865251874
linear_regression,0.6,0.2,0.2,717,240,240,0.7867874029509597,0.6190344174423157,0.020930764935328947,0.14467468657415142,0.11324734149729328,0.7961959135936612,0.6284451963787174,0.02131281828068483,0.14598910329433779,0.11248192573355677,0.7998878550836717,0.6362192032806513,0.02051363941602793,0.14322583361959507,0.11929588446337486
linear_regression,0.7,0.1,0.2,837,120,240,0.7858252335317165,0.6175212976551764,0.020956318380201126,0.14476297309809966,0.1137351893045769,0.8180660326873854,0.643813679814258,0.021587270928496372,0.14692607300440713,0.10907281381497572,0.7993861411033312,0.6353290177700006,0.020563837075562304,0.14340096609005917,0.1194367626413337
