estimator,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,train,val,test,n_train,n_val,n_test,train_r,train_r2,train_mse,train_rmse,train_mae,val_r,val_r2,val_mse,val_rmse,val_mae,test_r,test_r2,test_mse,test_rmse,test_mae
xgboost,1000,0.05,4,0.8,0.8,1.0,0.7,0.15,0.15,837,180,180,0.9999187306170721,0.9998374027728618,8.882201951196657e-06,0.002980302325469122,0.0022468117086445714,0.9943841620988573,0.9887133503774366,0.0006847889806448685,0.026168473028529357,0.016770360261105826,0.9937897029425238,0.986061789426109,0.0007807293114955058,0.027941533807139252,0.017444033807949885
xgboost,1000,0.05,4,0.8,0.8,1.0,0.6,0.2,0.2,717,240,240,0.9999332750274378,0.9998665449917502,7.332198852101117e-06,0.002707803325963892,0.0020285511325337214,0.9947824631088071,0.9882956908030046,0.0006713728703956467,0.025910863945373314,0.015964637833405036,0.9940861446116183,0.9875691994784047,0.0007009742181341862,0.026475917701454396,0.017016615721838175
xgboost,1000,0.05,4,0.8,0.8,1.0,0.7,0.1,0.2,837,120,240,0.9999127873875004,0.9998255060319494,9.560666064473216e-06,0.003092032675194946,0.0023639450608808135,0.9962162406645042,0.990667100228653,0.0005656360856517617,0.023783105046477043,0.01517109059948325,0.9941037968764438,0.9876088168845182,0.0006987401882157869,0.026433694184048263,0.016837108646133046
