estimator,n_estimators,learning_rate,max_depth,subsample,min_samples_leaf,train,val,test,n_train,n_val,n_test,train_r,train_r2,train_mse,train_rmse,train_mae,val_r,val_r2,val_mse,val_rmse,val_mae,test_r,test_r2,test_mse,test_rmse,test_mae
gradient_boosting,500,0.05,3,1.0,1,0.7,0.1,0.2,837,120,240,0.9996146953300916,0.9992292697198439,4.302836535753174e-05,0.0065596010059706935,0.004632365979136906,0.9965791614411742,0.993145604694962,0.00039177801755058985,0.019793383175965393,0.012090709245294092,0.9977873904419783,0.9954000867458277,0.0002507573352281639,0.01583531923354133,0.010482688016159692
